"timestamp","location","clan","type","item","price","store"
"05/23/18 11:57","Droesar","firesoul","sell","Bronze Chainmail","42","Shop of Firesouls"
"06/03/18 21:44","Lake Trand","Home","buy","Bronze Chainmail","28","pi shop"
"09/17/18 16:06","Martral","MAD","buy","Bronze Chainmail","25","Irb's Ice Cream van"
"09/17/18 16:19","Lake Trand","Home","buy","Bronze Chainmail","28","pi shop"
"09/17/18 16:19","Lake Trand","Home","sell","Bronze Chainmail","33","Homes Yard Sale"
"09/17/18 16:30","Port Baron","*UH*","sell","Bronze Chainmail","34","Store Of The Unforgiven"
"09/17/18 16:33","Baron Plains","*HT*","sell","Bronze Chainmail","100","Pepe's Place"
"09/17/18 16:35","Barin Plains","CoM","sell","Bronze Chainmail","35","[Store] General store coins"
"09/17/18 16:44","Garando Mines","X","buy","Bronze Chainmail","27","Forsworn Supplies"
"09/17/18 16:50","Ravel","ΩMNI","sell","Bronze Chainmail","33","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","buy","Bronze Chainmail","28","pi shop"
"10/24/18 10:34","Hevalus Jungle",".We.","sell","Bronze Chainmail","30","We Shop ........................"
"10/24/18 10:41","Hikori","*NI*","sell","Bronze Chainmail","45","Gemma Tabernam"
"10/24/18 11:05","Unopos Mesa","TAOM","sell","Bronze Chainmail","60","Masters of Destruction"
"10/24/18 11:05","Unopos Mesa","TAOM","buy","Bronze Chainmail","26","Masters of Destruction"
"10/24/18 11:24","Ravel","ΩMNI","sell","Bronze Chainmail","33","Soc's Toy Store"
"10/24/18 11:49","Barin Plains","CoM","sell","Bronze Chainmail","35","[Store] General store coins"
"10/24/18 11:49","Garando Mines","X","buy","Bronze Chainmail","27","Forsworn Supplies"
"10/24/18 12:49","Droesar","firesoul","sell","Bronze Chainmail","42","Shop of Firesouls"
"10/24/18 12:49","Moskim","Peace","sell","Bronze Chainmail","40","Peace Keepers Super Mart"
"10/24/18 12:58","Lake Essdar","Olympus","buy","Bronze Chainmail","28","Elysium shopping mall"
"05/24/18 13:24","Lake Essdar","Olympus","buy","Bronze Dagger","8","Elysium shopping mall"
"06/03/18 21:44","Garando Mines","X","buy","Bronze Dagger","8","Forsworn Supplies"
"06/03/18 21:44","Ponat","Sane?","sell","Bronze Dagger","10","Shop Til you Drop..."
"09/17/18 16:19","Lake Trand","Home","buy","Bronze Dagger","9","pi shop"
"09/17/18 16:26","Lake Trand","~C~H~P~","sell","Bronze Dagger","15","~C-H-P~ General Store"
"09/17/18 16:33","Baron Plains","*HT*","sell","Bronze Dagger","100","Pepe's Place"
"09/17/18 16:44","Garando Mines","X","buy","Bronze Dagger","8","Forsworn Supplies"
"09/17/18 16:45","Garando Mines","X","sell","Bronze Dagger","10","X-cellent Weapons and Armour"
"09/17/18 16:50","Ravel","ΩMNI","sell","Bronze Dagger","10","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","buy","Bronze Dagger","9","pi shop"
"10/24/18 10:34","Hevalus Jungle",".We.","sell","Bronze Dagger","30","We Shop ........................"
"10/24/18 11:05","Unopos Mesa","TAOM","sell","Bronze Dagger","11","Masters of Destruction"
"10/24/18 11:05","Unopos Mesa","TAOM","buy","Bronze Dagger","8","Masters of Destruction"
"10/24/18 11:24","Ravel","ΩMNI","sell","Bronze Dagger","10","Soc's Toy Store"
"10/24/18 11:32","Odude","Dark","sell","Bronze Dagger","15","Wifeys Goodies"
"10/24/18 11:49","Garando Mines","X","sell","Bronze Dagger","10","X-cellent Weapons and Armour"
"10/24/18 11:49","Port Barin","]0_o[","sell","Bronze Dagger","10","Armour and Cards sent Home Shop"
"10/24/18 11:49","Garando Mines","X","buy","Bronze Dagger","8","Forsworn Supplies"
"10/24/18 12:49","Moskim","Peace","sell","Bronze Dagger","15","Peace Keepers Super Mart"
"10/24/18 12:58","Lake Essdar","Olympus","buy","Bronze Dagger","8","Elysium shopping mall"
"05/17/18 21:22","Lake Essdar","Olympus","buy","Bronze Full Helm","21","Elysium shopping mall"
"06/05/18 21:17","Ponat Pier","~MM~","sell","Bronze Full Helm","25","Smithed Stuff"
"06/05/18 21:17","Port Baron","*UH*","sell","Bronze Full Helm","24","Store Of The Unforgiven"
"06/05/18 21:17","Ravel","ΩMNI","sell","Bronze Full Helm","30","Soc's Toy Store"
"09/12/18 18:08","Lake Essdar","Olympus","buy","Bronze Full Helm","21","Elysium shopping mall"
"09/12/18 18:08","Ponat","Sane?","buy","Bronze Full Helm","16","Shop Til you Drop..."
"09/17/18 16:19","Lake Trand","Home","buy","Bronze Full Helm","21","pi shop"
"09/17/18 16:30","Port Baron","*UH*","sell","Bronze Full Helm","24","Store Of The Unforgiven"
"09/17/18 16:35","Barin Plains","CoM","sell","Bronze Full Helm","30","[Store] General store coins"
"09/17/18 16:44","Garando Mines","X","buy","Bronze Full Helm","20","Forsworn Supplies"
"09/17/18 16:50","Ravel","ΩMNI","sell","Bronze Full Helm","30","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","buy","Bronze Full Helm","21","pi shop"
"10/24/18 10:33","Hevalus Jungle",".We.","sell","Bronze Full Helm","25","SilverStreak's Fine Dining"
"10/24/18 11:05","Unopos Mesa","TAOM","sell","Bronze Full Helm","25","Masters of Destruction"
"10/24/18 11:05","Unopos Mesa","TAOM","buy","Bronze Full Helm","19","Masters of Destruction"
"10/24/18 11:24","Ravel","ΩMNI","sell","Bronze Full Helm","30","Soc's Toy Store"
"10/24/18 11:49","Barin Plains","CoM","sell","Bronze Full Helm","30","[Store] General store coins"
"10/24/18 11:49","Garando Mines","X","buy","Bronze Full Helm","20","Forsworn Supplies"
"10/24/18 12:49","Moskim","Peace","sell","Bronze Full Helm","30","Peace Keepers Super Mart"
"10/24/18 12:57","Lake Essdar","Alive!","sell","Bronze Full Helm","25","Weapons and tools"
"10/24/18 12:58","Lake Essdar","Olympus","buy","Bronze Full Helm","21","Elysium shopping mall"
"05/17/18 21:22","Unopos Mesa","TAOM","sell","Bronze Gauntlets","30","Masters of Destruction"
"05/22/18 23:47","Droesar","firesoul","sell","Bronze Gauntlets","35","Shop of Firesouls"
"05/22/18 23:47","Moskim","Peace","sell","Bronze Gauntlets","25","Peace Keepers Super Mart"
"05/24/18 13:28","Therusia","TEAM","sell","Bronze Gauntlets","18","T - Mart"
"06/03/18 21:44","Ponat","Sane?","buy","Bronze Gauntlets","10","Shop Til you Drop..."
"09/17/18 16:19","Lake Trand","Home","buy","Bronze Gauntlets","16","pi shop"
"09/17/18 16:26","Lake Trand","~C~H~P~","sell","Bronze Gauntlets","20","~C-H-P~ General Store"
"09/17/18 16:30","Port Baron","*UH*","sell","Bronze Gauntlets","19","Store Of The Unforgiven"
"09/17/18 16:44","Garando Mines","X","buy","Bronze Gauntlets","14","Forsworn Supplies"
"09/17/18 16:50","Ravel","ΩMNI","sell","Bronze Gauntlets","20","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","buy","Bronze Gauntlets","16","pi shop"
"10/24/18 10:33","Hevalus Jungle",".We.","sell","Bronze Gauntlets","18","SilverStreak's Fine Dining"
"10/24/18 10:34","Hevalus Jungle",".We.","sell","Bronze Gauntlets","18","We Shop ........................"
"10/24/18 11:05","Unopos Mesa","TAOM","sell","Bronze Gauntlets","30","Masters of Destruction"
"10/24/18 11:05","Unopos Mesa","TAOM","buy","Bronze Gauntlets","14","Masters of Destruction"
"10/24/18 11:24","Ravel","ΩMNI","sell","Bronze Gauntlets","20","Soc's Toy Store"
"10/24/18 11:49","Garando Mines","X","buy","Bronze Gauntlets","14","Forsworn Supplies"
"10/24/18 12:49","Droesar","firesoul","sell","Bronze Gauntlets","35","Shop of Firesouls"
"10/24/18 12:49","Moskim","Peace","sell","Bronze Gauntlets","25","Peace Keepers Super Mart"
"05/20/18 15:15","Ponat Pier","~MM~","sell","Bronze Hammer","18","Smithed Stuff"
"05/20/18 15:16","Lake Trand","Home","buy","Bronze Hammer","14","pi shop"
"05/22/18 21:51","Lake Trand","Home","sell","Bronze Hammer","15","Homes Yard Sale"
"09/17/18 16:19","Lake Trand","Home","buy","Bronze Hammer","14","pi shop"
"09/17/18 16:19","Lake Trand","Home","sell","Bronze Hammer","15","Homes Yard Sale"
"09/17/18 16:33","Baron Plains","*HT*","sell","Bronze Hammer","100","Pepe's Place"
"09/17/18 16:44","Garando Mines","X","buy","Bronze Hammer","13","Forsworn Supplies"
"10/24/18 10:18","Lake Trand","Home","buy","Bronze Hammer","14","pi shop"
"10/24/18 10:33","Hevalus Jungle",".We.","sell","Bronze Hammer","15","SilverStreak's Fine Dining"
"10/24/18 11:05","Unopos Mesa","TAOM","sell","Bronze Hammer","30","Masters of Destruction"
"10/24/18 11:06","Unopos Mesa","TAOM","sell","Bronze Hammer","20","TAOM Bazaar"
"10/24/18 11:49","Garando Mines","X","buy","Bronze Hammer","13","Forsworn Supplies"
"10/24/18 12:49","Moskim","Peace","sell","Bronze Hammer","20","Peace Keepers Super Mart"
"05/17/18 21:22","Port Baron","CoPM","sell","Bronze Hatchet","35","Rick Sanchez Store"
"05/24/18 13:26","Baron Plains","H2V","sell","Bronze Hatchet","100","Pepe's Place"
"05/24/18 13:26","Ravel","ΩMNI","sell","Bronze Hatchet","20","Soc's Toy Store"
"09/17/18 16:19","Lake Trand","Home","buy","Bronze Hatchet","11","pi shop"
"09/17/18 16:26","Lake Trand","~C~H~P~","sell","Bronze Hatchet","15","~C-H-P~ General Store"
"09/17/18 16:30","Port Baron","*UH*","sell","Bronze Hatchet","18","Store Of The Unforgiven"
"09/17/18 16:33","Baron Plains","*HT*","sell","Bronze Hatchet","100","Pepe's Place"
"09/17/18 16:44","Garando Mines","X","buy","Bronze Hatchet","11","Forsworn Supplies"
"09/17/18 16:50","Ravel","ΩMNI","sell","Bronze Hatchet","20","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","buy","Bronze Hatchet","11","pi shop"
"10/24/18 11:06","Unopos Mesa","TAOM","sell","Bronze Hatchet","20","TAOM Bazaar"
"10/24/18 11:24","Ravel","ΩMNI","sell","Bronze Hatchet","20","Soc's Toy Store"
"10/24/18 11:49","Garando Mines","X","buy","Bronze Hatchet","11","Forsworn Supplies"
"10/24/18 12:49","Moskim","Peace","sell","Bronze Hatchet","15","Peace Keepers Super Mart"
"10/24/18 13:39","Galawi","*Y*","sell","Bronze Hatchet","20","*Y* Shop"
"05/20/18 15:16","Ravel","ΩMNI","sell","Bronze Helmet","25","Soc's Toy Store"
"05/22/18 11:07","Lake Essdar","Olympus","buy","Bronze Helmet","15","Elysium shopping mall"
"05/24/18 13:28","Hevalus Jungle",".We.","sell","Bronze Helmet","18","SilverStreak's Fine Dining"
"09/17/18 16:06","Martral","MAD","sell","Bronze Helmet","20","Irb's Ice Cream van"
"09/17/18 16:19","Lake Trand","Home","buy","Bronze Helmet","14","pi shop"
"09/17/18 16:26","Lake Trand","~C~H~P~","sell","Bronze Helmet","23","~C-H-P~ General Store"
"09/17/18 16:33","Baron Plains","*HT*","sell","Bronze Helmet","100","Pepe's Place"
"09/17/18 16:44","Garando Mines","X","buy","Bronze Helmet","14","Forsworn Supplies"
"09/17/18 16:50","Ravel","ΩMNI","sell","Bronze Helmet","25","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","buy","Bronze Helmet","14","pi shop"
"10/24/18 10:33","Hevalus Jungle",".We.","sell","Bronze Helmet","18","SilverStreak's Fine Dining"
"10/24/18 11:05","Unopos Mesa","TAOM","sell","Bronze Helmet","80","Masters of Destruction"
"10/24/18 11:05","Unopos Mesa","TAOM","buy","Bronze Helmet","14","Masters of Destruction"
"10/24/18 11:24","Ravel","ΩMNI","sell","Bronze Helmet","25","Soc's Toy Store"
"10/24/18 11:49","Garando Mines","X","buy","Bronze Helmet","14","Forsworn Supplies"
"10/24/18 12:49","Droesar","firesoul","sell","Bronze Helmet","35","Shop of Firesouls"
"10/24/18 12:49","Moskim","Peace","sell","Bronze Helmet","25","Peace Keepers Super Mart"
"10/24/18 12:58","Lake Essdar","Olympus","buy","Bronze Helmet","15","Elysium shopping mall"
"05/22/18 11:08","Ponat","Sane?","buy","Bronze Leg Guards","22","Shop Til you Drop..."
"06/11/18 09:56","Droesar","firesoul","sell","Bronze Leg Guards","45","Shop of Firesouls"
"06/11/18 09:56","Garando Mines","X","buy","Bronze Leg Guards","27","Forsworn Supplies"
"06/11/18 09:56","Moskim","Peace","sell","Bronze Leg Guards","50","Peace Keepers Super Mart"
"09/17/18 16:19","Lake Trand","Home","buy","Bronze Leg Guards","28","pi shop"
"09/17/18 16:19","Lake Trand","Home","sell","Bronze Leg Guards","29","pi shop"
"09/17/18 16:33","Baron Plains","*HT*","sell","Bronze Leg Guards","75","Pepe's Place"
"09/17/18 16:44","Garando Mines","X","buy","Bronze Leg Guards","27","Forsworn Supplies"
"09/17/18 16:50","Ravel","ΩMNI","sell","Bronze Leg Guards","33","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","sell","Bronze Leg Guards","29","pi shop"
"10/24/18 10:18","Lake Trand","Home","buy","Bronze Leg Guards","28","pi shop"
"10/24/18 10:33","Hevalus Jungle",".We.","sell","Bronze Leg Guards","150","SilverStreak's Fine Dining"
"10/24/18 11:05","Unopos Mesa","TAOM","sell","Bronze Leg Guards","33","Masters of Destruction"
"10/24/18 11:05","Unopos Mesa","TAOM","buy","Bronze Leg Guards","26","Masters of Destruction"
"10/24/18 11:24","Ravel","ΩMNI","sell","Bronze Leg Guards","33","Soc's Toy Store"
"10/24/18 11:49","Garando Mines","X","buy","Bronze Leg Guards","27","Forsworn Supplies"
"10/24/18 12:49","Droesar","firesoul","sell","Bronze Leg Guards","45","Shop of Firesouls"
"10/24/18 12:49","Moskim","Peace","sell","Bronze Leg Guards","50","Peace Keepers Super Mart"
"10/24/18 12:58","Lake Essdar","Olympus","buy","Bronze Leg Guards","28","Elysium shopping mall"
"05/22/18 07:50","Unopos Mesa","TAOM","sell","Bronze Pickaxe","20","TAOM Bazaar"
"08/27/18 15:17","Garando Mines","cones","sell","Bronze Pickaxe","15","Cone Mart"
"08/27/18 15:17","Garando Mines","X","buy","Bronze Pickaxe","11","Forsworn Supplies"
"08/27/18 15:17","Garando Mines","X","sell","Bronze Pickaxe","14","Forsworn Supplies"
"08/27/18 15:17","Hevalus Jungle",".We.","sell","Bronze Pickaxe","15","SilverStreak's Fine Dining"
"08/27/18 15:17","Lake Trand","~C-H-P~","sell","Bronze Pickaxe","15","~C-H-P~ General Store"
"08/27/18 15:17","Lake Trand","Home","buy","Bronze Pickaxe","11","pi shop"
"08/27/18 15:17","Moskim","Peace","sell","Bronze Pickaxe","13","Peace Keepers Super Mart"
"08/27/18 15:17","Naton","7sins","sell","Bronze Pickaxe","80","Pickaxe Plus"
"08/27/18 15:17","Ponat","Sane?","buy","Bronze Pickaxe","8","Shop Til you Drop..."
"08/27/18 15:17","Ponat","Sane?","sell","Bronze Pickaxe","12","Shop Til you Drop..."
"08/27/18 15:17","Ponat Pier","~MM~","sell","Bronze Pickaxe","13","Smithed Stuff"
"08/27/18 15:17","Port Baron","*UH*","sell","Bronze Pickaxe","18","Store Of The Unforgiven"
"08/27/18 15:17","Ravel","ΩMNI","sell","Bronze Pickaxe","20","Soc's Toy Store"
"08/27/18 15:17","Rissdra","???","sell","Bronze Pickaxe","20","The Vulgar Monkey"
"08/27/18 15:17","Therusia","TEAM","sell","Bronze Pickaxe","15","T - Mart"
"08/27/18 15:17","Unopos Mesa","TAOM","buy","Bronze Pickaxe","8","TAOM Bazaar"
"09/17/18 16:19","Lake Trand","Home","buy","Bronze Pickaxe","11","pi shop"
"09/17/18 16:26","Lake Trand","~C~H~P~","sell","Bronze Pickaxe","15","~C-H-P~ General Store"
"09/17/18 16:30","Port Baron","*UH*","sell","Bronze Pickaxe","18","Store Of The Unforgiven"
"09/17/18 16:42","Garando Mines","cones","sell","Bronze Pickaxe","15","Cone Mart"
"09/17/18 16:43","Garando Mines","X","sell","Bronze Pickaxe","14","Forsworn Supplies"
"09/17/18 16:44","Garando Mines","X","buy","Bronze Pickaxe","11","Forsworn Supplies"
"09/17/18 16:50","Ravel","ΩMNI","sell","Bronze Pickaxe","20","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","buy","Bronze Pickaxe","11","pi shop"
"10/24/18 10:33","Hevalus Jungle",".We.","sell","Bronze Pickaxe","15","SilverStreak's Fine Dining"
"10/24/18 11:06","Unopos Mesa","TAOM","sell","Bronze Pickaxe","20","TAOM Bazaar"
"10/24/18 11:06","Unopos Mesa","TAOM","buy","Bronze Pickaxe","8","TAOM Bazaar"
"10/24/18 11:24","Ravel","ΩMNI","sell","Bronze Pickaxe","20","Soc's Toy Store"
"10/24/18 11:26","Naton","7sins","sell","Bronze Pickaxe","80","Pickaxe Plus"
"10/24/18 11:49","Garando Mines","cones","sell","Bronze Pickaxe","15","Cone Mark"
"10/24/18 11:49","Garando Mines","X","sell","Bronze Pickaxe","14","Forsworn Supplies"
"10/24/18 11:49","Garando Mines","X","buy","Bronze Pickaxe","11","Forsworn Supplies"
"10/24/18 12:49","Moskim","Peace","sell","Bronze Pickaxe","13","Peace Keepers Super Mart"
"05/17/18 21:22","Lake Trand","Home","buy","Bronze Pike","11","pi shop"
"05/22/18 07:50","Port Barin","]0_o[","sell","Bronze Pike","10","Armour and Cards sent Home Shop"
"06/03/18 21:44","Lake Essdar","Olympus","buy","Bronze Pike","9","Elysium shopping mall"
"06/03/18 21:44","Ravel","ΩMNI","sell","Bronze Pike","22","Soc's Toy Store"
"06/04/18 12:36","Ponat Pier","~MM~","sell","Bronze Pike","13","Smithed Stuff"
"09/15/18 17:58","Baron Plains","H2V","sell","Bronze Pike","100","Pepe's Place"
"09/15/18 17:58","Garando Mines","X","buy","Bronze Pike","8","Forsworn Supplies"
"09/15/18 17:58","Ponat","Sane?","buy","Bronze Pike","6","Shop Til you Drop..."
"09/15/18 17:58","Ponat Pier","~MM~","sell","Bronze Pike","13","Smithed Stuff"
"09/15/18 17:58","Port Barin","]0_o[","sell","Bronze Pike","10","Armour and Cards sent Home Shop"
"09/15/18 17:58","Rissdra","???","sell","Bronze Pike","15","Hack n Slash"
"09/15/18 17:58","Unopos Mesa","TAOM","buy","Bronze Pike","8","Masters of Destruction"
"09/17/18 16:19","Lake Trand","Home","buy","Bronze Pike","11","pi shop"
"09/17/18 16:26","Lake Trand","~C~H~P~","sell","Bronze Pike","24","~C-H-P~ General Store"
"09/17/18 16:33","Baron Plains","*HT*","sell","Bronze Pike","100","Pepe's Place"
"09/17/18 16:44","Garando Mines","X","buy","Bronze Pike","8","Forsworn Supplies"
"09/17/18 16:50","Ravel","ΩMNI","sell","Bronze Pike","22","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","buy","Bronze Pike","11","pi shop"
"10/24/18 11:05","Unopos Mesa","TAOM","sell","Bronze Pike","22","Masters of Destruction"
"10/24/18 11:05","Unopos Mesa","TAOM","buy","Bronze Pike","8","Masters of Destruction"
"10/24/18 11:24","Ravel","ΩMNI","sell","Bronze Pike","22","Soc's Toy Store"
"10/24/18 11:49","Port Barin","]0_o[","sell","Bronze Pike","10","Armour and Cards sent Home Shop"
"10/24/18 11:49","Garando Mines","X","buy","Bronze Pike","8","Forsworn Supplies"
"10/24/18 12:49","Moskim","Peace","sell","Bronze Pike","20","Peace Keepers Super Mart"
"10/24/18 12:58","Lake Essdar","Olympus","buy","Bronze Pike","9","Elysium shopping mall"
"05/17/18 21:22","Droesar","firesoul","sell","Bronze Platemail","40","Shop of Firesouls"
"05/17/18 21:22","Lake Trand","Home","buy","Bronze Platemail","33","pi shop"
"05/23/18 11:57","Moskim","Peace","sell","Bronze Platemail","50","Peace Keepers Super Mart"
"06/03/18 21:44","Garando Mines","X","buy","Bronze Platemail","32","Forsworn Supplies"
"06/03/18 21:44","Port Barin","]0_o[","sell","Bronze Platemail","50","Armour and Cards sent Home Shop"
"09/17/18 16:06","Martral","MAD","sell","Bronze Platemail","40","Irb's Ice Cream van"
"09/17/18 16:19","Lake Trand","Home","buy","Bronze Platemail","33","pi shop"
"09/17/18 16:30","Port Baron","*UH*","sell","Bronze Platemail","37","Store Of The Unforgiven"
"09/17/18 16:44","Garando Mines","X","buy","Bronze Platemail","32","Forsworn Supplies"
"09/17/18 16:45","Garando Mines","X","sell","Bronze Platemail","35","X-cellent Weapons and Armour"
"09/17/18 16:50","Ravel","ΩMNI","sell","Bronze Platemail","35","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","buy","Bronze Platemail","33","pi shop"
"10/24/18 10:34","Hevalus Jungle",".We.","sell","Bronze Platemail","35","We Shop ........................"
"10/24/18 11:05","Unopos Mesa","TAOM","sell","Bronze Platemail","40","Masters of Destruction"
"10/24/18 11:05","Unopos Mesa","TAOM","buy","Bronze Platemail","30","Masters of Destruction"
"10/24/18 11:24","Ravel","ΩMNI","sell","Bronze Platemail","35","Soc's Toy Store"
"10/24/18 11:49","Garando Mines","X","sell","Bronze Platemail","35","X-cellent Weapons and Armour"
"10/24/18 11:49","Port Barin","]0_o[","sell","Bronze Platemail","50","Armour and Cards sent Home Shop"
"10/24/18 11:49","Garando Mines","X","buy","Bronze Platemail","32","Forsworn Supplies"
"10/24/18 12:49","Droesar","firesoul","sell","Bronze Platemail","40","Shop of Firesouls"
"10/24/18 12:49","Moskim","Peace","sell","Bronze Platemail","50","Peace Keepers Super Mart"
"10/24/18 12:58","Lake Essdar","Olympus","buy","Bronze Platemail","28","Elysium shopping mall"
"09/12/18 18:06","Lake Trand","Home","buy","Bronze Rod","10","pi shop"
"09/17/18 16:19","Lake Trand","Home","buy","Bronze Rod","10","pi shop"
"09/17/18 16:25","Lake Trand","Roots","sell","Bronze Rod","150","BK's Bits n Bobs"
"10/24/18 10:18","Lake Trand","Home","buy","Bronze Rod","10","pi shop"
"10/24/18 12:49","Moskim","Peace","sell","Bronze Rod","1000","Peace Keepers Super Mart"
"10/24/18 12:59","Lake Essdar","Olympus","sell","Bronze Rod","500","Raes Crafted N Smelted Goods"
"05/20/18 15:18","Hikori","*NI*","sell","Bronze Sabatons","18","Gemma Tabernam"
"05/22/18 22:59","Garando Mines","X","buy","Bronze Sabatons","14","Forsworn Supplies"
"05/22/18 22:59","Lake Essdar","Alive!","sell","Bronze Sabatons","25","Weapons and tools"
"05/22/18 22:59","Lake Essdar","Olympus","buy","Bronze Sabatons","15","Elysium shopping mall"
"05/22/18 22:59","Martral","MAD","sell","Bronze Sabatons","20","Irb`s Ice Cream van"
"05/22/18 22:59","Moskim","Peace","sell","Bronze Sabatons","20","Peace Keepers Super Mart"
"05/22/18 22:59","Ponat","Sane?","buy","Bronze Sabatons","11","Shop Til you Drop..."
"05/22/18 22:59","Ponat Pier","~MM~","sell","Bronze Sabatons","18","Smithed Stuff"
"05/22/18 22:59","Port Baron","*UH*","sell","Bronze Sabatons","18","Store Of The Unforgiven"
"05/22/18 22:59","Ravel","ΩMNI","sell","Bronze Sabatons","25","Soc's Toy Store"
"05/22/18 22:59","Therusia","TEAM","sell","Bronze Sabatons","22","T - Mart"
"05/24/18 10:35","Lake Trand","~C-H-P~","sell","Bronze Sabatons","20","~C-H-P~ General Store"
"09/17/18 16:06","Martral","MAD","buy","Bronze Sabatons","13","Irb's Ice Cream van"
"09/17/18 16:06","Martral","MAD","sell","Bronze Sabatons","20","Irb's Ice Cream van"
"09/17/18 16:19","Lake Trand","Home","buy","Bronze Sabatons","15","pi shop"
"09/17/18 16:19","Lake Trand","Home","sell","Bronze Sabatons","16","pi shop"
"09/17/18 16:19","Lake Trand","Home","sell","Bronze Sabatons","20","Homes Yard Sale"
"09/17/18 16:26","Lake Trand","~C~H~P~","sell","Bronze Sabatons","20","~C-H-P~ General Store"
"09/17/18 16:27","Ferboi","*RP*","sell","Bronze Sabatons","16","[100k Shop] Ruthless Supplies"
"09/17/18 16:30","Port Baron","*UH*","sell","Bronze Sabatons","18","Store Of The Unforgiven"
"09/17/18 16:33","Baron Plains","*HT*","sell","Bronze Sabatons","100","Pepe's Place"
"09/17/18 16:35","Barin Plains","CoM","sell","Bronze Sabatons","30","[Store] General store coins"
"09/17/18 16:42","Garando Mines","cones","sell","Bronze Sabatons","20","Cone Mart"
"09/17/18 16:44","Garando Mines","X","buy","Bronze Sabatons","14","Forsworn Supplies"
"09/17/18 16:44","Garando Mines","X","sell","Bronze Sabatons","15","Forsworn Supplies"
"09/17/18 16:50","Ravel","ΩMNI","sell","Bronze Sabatons","25","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","sell","Bronze Sabatons","16","pi shop"
"10/24/18 10:18","Lake Trand","Home","buy","Bronze Sabatons","15","pi shop"
"10/24/18 10:33","Hevalus Jungle",".We.","sell","Bronze Sabatons","18","SilverStreak's Fine Dining"
"10/24/18 10:41","Hikori","*NI*","sell","Bronze Sabatons","18","Gemma Tabernam"
"10/24/18 11:05","Unopos Mesa","TAOM","sell","Bronze Sabatons","25","Masters of Destruction"
"10/24/18 11:05","Unopos Mesa","TAOM","buy","Bronze Sabatons","14","Masters of Destruction"
"10/24/18 11:24","Ravel","ΩMNI","sell","Bronze Sabatons","25","Soc's Toy Store"
"10/24/18 11:49","Garando Mines","cones","sell","Bronze Sabatons","20","Cone Mark"
"10/24/18 11:49","Garando Mines","X","sell","Bronze Sabatons","15","Forsworn Supplies"
"10/24/18 11:49","Barin Plains","CoM","sell","Bronze Sabatons","30","[Store] General store coins"
"10/24/18 11:49","Garando Mines","X","buy","Bronze Sabatons","14","Forsworn Supplies"
"10/24/18 12:49","Droesar","firesoul","sell","Bronze Sabatons","35","Shop of Firesouls"
"10/24/18 12:49","Moskim","Peace","sell","Bronze Sabatons","20","Peace Keepers Super Mart"
"10/24/18 12:57","Lake Essdar","Alive!","sell","Bronze Sabatons","25","Weapons and tools"
"10/24/18 12:58","Lake Essdar","Olympus","buy","Bronze Sabatons","15","Elysium shopping mall"
"05/17/18 21:22","Garando Mines","X","buy","Bronze Shield","20","Forsworn Supplies"
"05/20/18 15:16","Ravel","ΩMNI","sell","Bronze Shield","25","Soc's Toy Store"
"06/04/18 00:33","Unopos Mesa","TAOM","sell","Bronze Shield","25","Masters of Destruction"
"09/17/18 16:06","Martral","MAD","sell","Bronze Shield","25","Irb's Ice Cream van"
"09/17/18 16:19","Lake Trand","Home","buy","Bronze Shield","21","pi shop"
"09/17/18 16:44","Garando Mines","X","buy","Bronze Shield","20","Forsworn Supplies"
"09/17/18 16:50","Ravel","ΩMNI","sell","Bronze Shield","25","Soc's Toy Store"
"10/24/18 10:18","Lake Trand","Home","buy","Bronze Shield","21","pi shop"
"10/24/18 10:34","Hevalus Jungle",".We.","sell","Bronze Shield","23","We Shop ........................"
"10/24/18 11:05","Unopos Mesa","TAOM","sell","Bronze Shield","25","Masters of Destruction"
"10/24/18 11:05","Unopos Mesa","TAOM","buy","Bronze Shield","19","Masters of Destruction"
"10/24/18 11:24","Ravel","ΩMNI","sell","Bronze Shield","25","Soc's Toy Store"
"10/24/18 11:49","Garando Mines","X","buy","Bronze Shield","20","Forsworn Supplies"
"10/24/18 12:49","Droesar","firesoul","sell","Bronze Shield","40","Shop of Firesouls"
"10/24/18 12:49","Moskim","Peace","sell","Bronze Shield","30","Peace Keepers Super Mart"
"10/24/18 12:58","Lake Essdar","Olympus","buy","Bronze Shield","21","Elysium shopping mall"
"05/17/18 21:22","Barin Plains","CoM","sell","Bronze Short Sword","25","[Store] General store coins"
"06/03/18 21:44","Ponat Pier","~MM~","sell","Bronze Short Sword","18","Smithed Stuff"
"06/05/18 13:19","Lake Trand","~C-H-P~","sell","Bronze Short Sword","22","~C-H-P~ General Store"
